,USAGE,season,period,cost,storage_available,storage_send,grid_store,purchase_peak,purchase_offpeak,grid_demand_peak,grid_demand_offpeak
2011-07-12 15:00:00,0.8,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.8,0.0,0.8,0.0
2011-07-12 16:00:00,0.875,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.875,0.0,0.875,0.0
2011-07-12 17:00:00,0.983,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.983,0.0,0.983,0.0
2011-07-12 18:00:00,1.064,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.064,0.0,1.064,0.0
2011-07-12 19:00:00,1.213,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.213,0.0,1.213,0.0
2011-07-12 20:00:00,1.349,summer,offpeak,0.05556,1.7999999999999998,0.0,0.24,0.0,1.589,0.0,1.349
2011-07-12 21:00:00,1.418,summer,offpeak,0.05556,2.04,0.0,0.24,0.0,1.658,0.0,1.418
2011-07-12 22:00:00,1.518,summer,offpeak,0.05556,2.2800000000000002,0.0,0.24,0.0,1.758,0.0,1.518
2011-07-12 23:00:00,1.569,summer,offpeak,0.05556,2.5200000000000005,0.0,0.24,0.0,1.809,0.0,1.569
2011-07-13 00:00:00,1.569,summer,offpeak,0.05556,2.7600000000000007,0.0,0.24,0.0,1.809,0.0,1.569
2011-07-13 01:00:00,1.516,summer,offpeak,0.05556,3.000000000000001,0.0,0.24,0.0,1.756,0.0,1.516
2011-07-13 02:00:00,1.428,summer,offpeak,0.05556,3.240000000000001,0.0,0.24,0.0,1.668,0.0,1.428
2011-07-13 03:00:00,1.411,summer,offpeak,0.05556,3.4800000000000013,0.0,0.24,0.0,1.651,0.0,1.411
2011-07-13 04:00:00,1.2710000000000001,summer,offpeak,0.05556,3.7200000000000015,0.0,0.24,0.0,1.5110000000000001,0.0,1.2710000000000001
2011-07-13 05:00:00,1.12,summer,offpeak,0.05556,3.9600000000000017,0.0,0.24,0.0,1.36,0.0,1.12
2011-07-13 06:00:00,0.928,summer,offpeak,0.05556,4.200000000000002,0.0,0.24,0.0,1.1680000000000001,0.0,0.928
2011-07-13 07:00:00,0.79,summer,offpeak,0.05556,4.440000000000002,0.0,0.24,0.0,1.03,0.0,0.79
2011-07-13 08:00:00,0.687,summer,offpeak,0.05556,4.680000000000002,0.0,0.24,0.0,0.927,0.0,0.687
2011-07-13 09:00:00,0.64,summer,offpeak,0.05556,4.920000000000003,0.0,0.24,0.0,0.88,0.0,0.64
2011-07-13 10:00:00,0.626,summer,peak,0.15656,5.160000000000003,0.626,0.0,0.0,0.0,0.0,0.0
2011-07-13 11:00:00,0.616,summer,peak,0.15656,4.5340000000000025,0.616,0.0,0.0,0.0,0.0,0.0
2011-07-13 12:00:00,0.675,summer,peak,0.15656,3.9180000000000024,0.675,0.0,0.0,0.0,0.0,0.0
2011-07-13 13:00:00,0.6990000000000001,summer,peak,0.15656,3.243000000000002,0.6990000000000001,0.0,0.0,0.0,0.0,0.0
2011-07-13 14:00:00,0.76,summer,peak,0.15656,2.5440000000000023,0.7440000000000024,0.0,0.01599999999999757,0.0,0.01599999999999757,0.0
2011-07-13 15:00:00,0.769,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.7690000000000001,0.0,0.7690000000000001,0.0
2011-07-13 16:00:00,0.8310000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.8310000000000001,0.0,0.8310000000000001,0.0
2011-07-13 17:00:00,0.9390000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.9390000000000001,0.0,0.9390000000000001,0.0
2011-07-13 18:00:00,1.056,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.056,0.0,1.056,0.0
2011-07-13 19:00:00,1.18,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.18,0.0,1.18,0.0
2011-07-13 20:00:00,1.2550000000000001,summer,offpeak,0.05556,1.7999999999999998,0.0,0.24,0.0,1.495,0.0,1.2550000000000001
2011-07-13 21:00:00,1.353,summer,offpeak,0.05556,2.04,0.0,0.24,0.0,1.593,0.0,1.353
2011-07-13 22:00:00,1.451,summer,offpeak,0.05556,2.2800000000000002,0.0,0.24,0.0,1.691,0.0,1.451
2011-07-13 23:00:00,1.5090000000000001,summer,offpeak,0.05556,2.5200000000000005,0.0,0.24,0.0,1.749,0.0,1.5090000000000001
2011-07-14 00:00:00,1.516,summer,offpeak,0.05556,2.7600000000000007,0.0,0.24,0.0,1.756,0.0,1.516
2011-07-14 01:00:00,1.502,summer,offpeak,0.05556,3.000000000000001,0.0,0.24,0.0,1.742,0.0,1.502
2011-07-14 02:00:00,1.432,summer,offpeak,0.05556,3.240000000000001,0.0,0.24,0.0,1.672,0.0,1.432
2011-07-14 03:00:00,1.451,summer,offpeak,0.05556,3.4800000000000013,0.0,0.24,0.0,1.691,0.0,1.451
2011-07-14 04:00:00,1.334,summer,offpeak,0.05556,3.7200000000000015,0.0,0.24,0.0,1.574,0.0,1.334
2011-07-14 05:00:00,1.131,summer,offpeak,0.05556,3.9600000000000017,0.0,0.24,0.0,1.371,0.0,1.131
2011-07-14 06:00:00,0.923,summer,offpeak,0.05556,4.200000000000002,0.0,0.24,0.0,1.163,0.0,0.923
2011-07-14 07:00:00,0.794,summer,offpeak,0.05556,4.440000000000002,0.0,0.24,0.0,1.034,0.0,0.794
2011-07-14 08:00:00,0.707,summer,offpeak,0.05556,4.680000000000002,0.0,0.24,0.0,0.947,0.0,0.707
2011-07-14 09:00:00,0.649,summer,offpeak,0.05556,4.920000000000003,0.0,0.24,0.0,0.889,0.0,0.649
2011-07-14 10:00:00,0.618,summer,peak,0.15656,5.160000000000003,0.618,0.0,0.0,0.0,0.0,0.0
2011-07-14 11:00:00,0.609,summer,peak,0.15656,4.5420000000000025,0.609,0.0,0.0,0.0,0.0,0.0
2011-07-14 12:00:00,0.658,summer,peak,0.15656,3.9330000000000025,0.658,0.0,0.0,0.0,0.0,0.0
2011-07-14 13:00:00,0.711,summer,peak,0.15656,3.2750000000000026,0.711,0.0,0.0,0.0,0.0,0.0
2011-07-14 14:00:00,0.778,summer,peak,0.15656,2.5640000000000027,0.7640000000000029,0.0,0.013999999999997126,0.0,0.013999999999997126,0.0
2011-07-14 15:00:00,0.81,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.81,0.0,0.81,0.0
2011-07-14 16:00:00,0.903,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.903,0.0,0.903,0.0
2011-07-14 17:00:00,0.989,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.989,0.0,0.989,0.0
2011-07-14 18:00:00,1.105,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.105,0.0,1.105,0.0
2011-07-14 19:00:00,1.287,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.287,0.0,1.287,0.0
2011-07-14 20:00:00,1.365,summer,offpeak,0.05556,1.7999999999999998,0.0,0.24,0.0,1.605,0.0,1.365
2011-07-14 21:00:00,1.435,summer,offpeak,0.05556,2.04,0.0,0.24,0.0,1.675,0.0,1.435
2011-07-14 22:00:00,1.539,summer,offpeak,0.05556,2.2800000000000002,0.0,0.24,0.0,1.779,0.0,1.539
2011-07-14 23:00:00,1.633,summer,offpeak,0.05556,2.5200000000000005,0.0,0.24,0.0,1.873,0.0,1.633
2011-07-15 00:00:00,1.592,summer,offpeak,0.05556,2.7600000000000007,0.0,0.24,0.0,1.832,0.0,1.592
2011-07-15 01:00:00,1.549,summer,offpeak,0.05556,3.000000000000001,0.0,0.24,0.0,1.789,0.0,1.549
2011-07-15 02:00:00,1.442,summer,offpeak,0.05556,3.240000000000001,0.0,0.24,0.0,1.682,0.0,1.442
2011-07-15 03:00:00,1.486,summer,offpeak,0.05556,3.4800000000000013,0.0,0.24,0.0,1.726,0.0,1.486
2011-07-15 04:00:00,1.428,summer,offpeak,0.05556,3.7200000000000015,0.0,0.24,0.0,1.668,0.0,1.428
2011-07-15 05:00:00,1.193,summer,offpeak,0.05556,3.9600000000000017,0.0,0.24,0.0,1.433,0.0,1.193
2011-07-15 06:00:00,1.0050000000000001,summer,offpeak,0.05556,4.200000000000002,0.0,0.24,0.0,1.245,0.0,1.0050000000000001
2011-07-15 07:00:00,0.849,summer,offpeak,0.05556,4.440000000000002,0.0,0.24,0.0,1.089,0.0,0.849
2011-07-15 08:00:00,0.716,summer,offpeak,0.05556,4.680000000000002,0.0,0.24,0.0,0.956,0.0,0.716
2011-07-15 09:00:00,0.671,summer,offpeak,0.05556,4.920000000000003,0.0,0.24,0.0,0.911,0.0,0.671
2011-07-15 10:00:00,0.642,summer,peak,0.15656,5.160000000000003,0.642,0.0,0.0,0.0,0.0,0.0
2011-07-15 11:00:00,0.634,summer,peak,0.15656,4.5180000000000025,0.634,0.0,0.0,0.0,0.0,0.0
2011-07-15 12:00:00,0.659,summer,peak,0.15656,3.8840000000000026,0.659,0.0,0.0,0.0,0.0,0.0
2011-07-15 13:00:00,0.677,summer,peak,0.15656,3.2250000000000023,0.677,0.0,0.0,0.0,0.0,0.0
2011-07-15 14:00:00,0.738,summer,peak,0.15656,2.5480000000000023,0.738,0.0,0.0,0.0,0.0,0.0
2011-07-15 15:00:00,0.795,summer,peak,0.15656,1.8100000000000023,0.010000000000002451,0.0,0.7849999999999975,0.0,0.7849999999999975,0.0
2011-07-15 16:00:00,0.881,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.881,0.0,0.881,0.0
2011-07-15 17:00:00,0.9480000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.9480000000000001,0.0,0.9480000000000001,0.0
2011-07-15 18:00:00,1.053,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.053,0.0,1.053,0.0
2011-07-15 19:00:00,1.218,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.218,0.0,1.218,0.0
2011-07-15 20:00:00,1.308,summer,offpeak,0.05556,1.7999999999999998,0.0,0.24,0.0,1.548,0.0,1.308
2011-07-15 21:00:00,1.445,summer,offpeak,0.05556,2.04,0.0,0.24,0.0,1.685,0.0,1.445
2011-07-15 22:00:00,1.539,summer,offpeak,0.05556,2.2800000000000002,0.0,0.24,0.0,1.779,0.0,1.539
2011-07-15 23:00:00,1.601,summer,offpeak,0.05556,2.5200000000000005,0.0,0.24,0.0,1.841,0.0,1.601
2011-07-16 00:00:00,1.586,summer,offpeak,0.05556,2.7600000000000007,0.0,0.24,0.0,1.826,0.0,1.586
2011-07-16 01:00:00,1.599,summer,offpeak,0.05556,3.000000000000001,0.0,0.24,0.0,1.839,0.0,1.599
2011-07-16 02:00:00,1.467,summer,offpeak,0.05556,3.240000000000001,0.0,0.24,0.0,1.707,0.0,1.467
2011-07-16 03:00:00,1.499,summer,offpeak,0.05556,3.4800000000000013,0.0,0.24,0.0,1.739,0.0,1.499
2011-07-16 04:00:00,1.368,summer,offpeak,0.05556,3.7200000000000015,0.0,0.24,0.0,1.608,0.0,1.368
2011-07-16 05:00:00,1.159,summer,offpeak,0.05556,3.9600000000000017,0.0,0.24,0.0,1.399,0.0,1.159
2011-07-16 06:00:00,0.9550000000000001,summer,offpeak,0.05556,4.200000000000002,0.0,0.24,0.0,1.195,0.0,0.9550000000000001
2011-07-16 07:00:00,0.803,summer,offpeak,0.05556,4.440000000000002,0.0,0.24,0.0,1.0430000000000001,0.0,0.803
2011-07-16 08:00:00,0.6970000000000001,summer,offpeak,0.05556,4.680000000000002,0.0,0.24,0.0,0.937,0.0,0.6970000000000001
2011-07-16 09:00:00,0.651,summer,offpeak,0.05556,4.920000000000003,0.0,0.24,0.0,0.891,0.0,0.651
2011-07-16 10:00:00,0.619,summer,offpeak,0.05556,5.160000000000003,0.0,0.24,0.0,0.859,0.0,0.619
2011-07-16 11:00:00,0.616,summer,offpeak,0.05556,5.400000000000003,0.0,0.24,0.0,0.856,0.0,0.616
2011-07-16 12:00:00,0.665,summer,offpeak,0.05556,5.640000000000003,0.0,0.24,0.0,0.905,0.0,0.665
2011-07-16 13:00:00,0.705,summer,offpeak,0.05556,5.8800000000000034,0.0,0.11999999999999655,0.0,0.8249999999999965,0.0,0.705
2011-07-16 14:00:00,0.772,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.772,0.0,0.772
2011-07-16 15:00:00,0.853,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.853,0.0,0.853
2011-07-16 16:00:00,0.9520000000000001,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.9520000000000001,0.0,0.9520000000000001
2011-07-16 17:00:00,1.033,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.033,0.0,1.033
2011-07-16 18:00:00,1.088,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.088,0.0,1.088
2011-07-16 19:00:00,1.234,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.234,0.0,1.234
2011-07-16 20:00:00,1.351,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.351,0.0,1.351
2011-07-16 21:00:00,1.445,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.445,0.0,1.445
2011-07-16 22:00:00,1.547,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.547,0.0,1.547
2011-07-16 23:00:00,1.5350000000000001,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.5350000000000001,0.0,1.5350000000000001
2011-07-17 00:00:00,1.552,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.552,0.0,1.552
2011-07-17 01:00:00,1.532,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.532,0.0,1.532
2011-07-17 02:00:00,1.383,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.383,0.0,1.383
2011-07-17 03:00:00,1.36,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.36,0.0,1.36
2011-07-17 04:00:00,1.291,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.291,0.0,1.291
2011-07-17 05:00:00,1.117,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.117,0.0,1.117
2011-07-17 06:00:00,0.963,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.963,0.0,0.963
2011-07-17 07:00:00,0.805,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.805,0.0,0.805
2011-07-17 08:00:00,0.7020000000000001,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.7020000000000001,0.0,0.7020000000000001
2011-07-17 09:00:00,0.64,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.64,0.0,0.64
2011-07-17 10:00:00,0.613,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.613,0.0,0.613
2011-07-17 11:00:00,0.595,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.595,0.0,0.595
2011-07-17 12:00:00,0.624,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.624,0.0,0.624
2011-07-17 13:00:00,0.668,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.668,0.0,0.668
2011-07-17 14:00:00,0.769,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.769,0.0,0.769
2011-07-17 15:00:00,0.872,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.872,0.0,0.872
2011-07-17 16:00:00,1.012,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.012,0.0,1.012
2011-07-17 17:00:00,1.151,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.151,0.0,1.151
2011-07-17 18:00:00,1.234,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.234,0.0,1.234
2011-07-17 19:00:00,1.331,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.331,0.0,1.331
2011-07-17 20:00:00,1.391,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.391,0.0,1.391
2011-07-17 21:00:00,1.464,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.464,0.0,1.464
2011-07-17 22:00:00,1.493,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.493,0.0,1.493
2011-07-17 23:00:00,1.5170000000000001,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.5170000000000001,0.0,1.5170000000000001
2011-07-18 00:00:00,1.508,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.508,0.0,1.508
2011-07-18 01:00:00,1.419,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.419,0.0,1.419
2011-07-18 02:00:00,1.334,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.334,0.0,1.334
2011-07-18 03:00:00,1.3920000000000001,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.3920000000000001,0.0,1.3920000000000001
2011-07-18 04:00:00,1.288,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.288,0.0,1.288
2011-07-18 05:00:00,1.159,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,1.159,0.0,1.159
2011-07-18 06:00:00,0.977,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.977,0.0,0.977
2011-07-18 07:00:00,0.841,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.841,0.0,0.841
2011-07-18 08:00:00,0.72,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.72,0.0,0.72
2011-07-18 09:00:00,0.681,summer,offpeak,0.05556,6.0,0.0,0.0,0.0,0.681,0.0,0.681
2011-07-18 10:00:00,0.651,summer,peak,0.15656,6.0,0.651,0.0,0.0,0.0,0.0,0.0
2011-07-18 11:00:00,0.623,summer,peak,0.15656,5.349,0.623,0.0,0.0,0.0,0.0,0.0
2011-07-18 12:00:00,0.644,summer,peak,0.15656,4.726,0.644,0.0,0.0,0.0,0.0,0.0
2011-07-18 13:00:00,0.681,summer,peak,0.15656,4.082,0.681,0.0,0.0,0.0,0.0,0.0
2011-07-18 14:00:00,0.764,summer,peak,0.15656,3.401,0.764,0.0,0.0,0.0,0.0,0.0
2011-07-18 15:00:00,0.8310000000000001,summer,peak,0.15656,2.6369999999999996,0.8310000000000001,0.0,0.0,0.0,0.0,0.0
2011-07-18 16:00:00,0.9590000000000001,summer,peak,0.15656,1.8059999999999996,0.005999999999999783,0.0,0.9530000000000003,0.0,0.9530000000000003,0.0
2011-07-18 17:00:00,1.066,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.066,0.0,1.066,0.0
2011-07-18 18:00:00,1.2610000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.2610000000000001,0.0,1.2610000000000001,0.0
2011-07-18 19:00:00,1.349,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.349,0.0,1.349,0.0
2011-07-18 20:00:00,1.453,summer,offpeak,0.05556,1.7999999999999998,0.0,0.24,0.0,1.693,0.0,1.453
2011-07-18 21:00:00,1.476,summer,offpeak,0.05556,2.04,0.0,0.24,0.0,1.716,0.0,1.476
2011-07-18 22:00:00,1.526,summer,offpeak,0.05556,2.2800000000000002,0.0,0.24,0.0,1.766,0.0,1.526
2011-07-18 23:00:00,1.564,summer,offpeak,0.05556,2.5200000000000005,0.0,0.24,0.0,1.804,0.0,1.564
2011-07-19 00:00:00,1.556,summer,offpeak,0.05556,2.7600000000000007,0.0,0.24,0.0,1.796,0.0,1.556
2011-07-19 01:00:00,1.492,summer,offpeak,0.05556,3.000000000000001,0.0,0.24,0.0,1.732,0.0,1.492
2011-07-19 02:00:00,1.42,summer,offpeak,0.05556,3.240000000000001,0.0,0.24,0.0,1.66,0.0,1.42
2011-07-19 03:00:00,1.499,summer,offpeak,0.05556,3.4800000000000013,0.0,0.24,0.0,1.739,0.0,1.499
2011-07-19 04:00:00,1.3920000000000001,summer,offpeak,0.05556,3.7200000000000015,0.0,0.24,0.0,1.6320000000000001,0.0,1.3920000000000001
2011-07-19 05:00:00,1.131,summer,offpeak,0.05556,3.9600000000000017,0.0,0.24,0.0,1.371,0.0,1.131
2011-07-19 06:00:00,0.9460000000000001,summer,offpeak,0.05556,4.200000000000002,0.0,0.24,0.0,1.186,0.0,0.9460000000000001
2011-07-19 07:00:00,0.766,summer,offpeak,0.05556,4.440000000000002,0.0,0.24,0.0,1.006,0.0,0.766
2011-07-19 08:00:00,0.667,summer,offpeak,0.05556,4.680000000000002,0.0,0.24,0.0,0.907,0.0,0.667
2011-07-19 09:00:00,0.629,summer,offpeak,0.05556,4.920000000000003,0.0,0.24,0.0,0.869,0.0,0.629
2011-07-19 10:00:00,0.622,summer,peak,0.15656,5.160000000000003,0.622,0.0,0.0,0.0,0.0,0.0
2011-07-19 11:00:00,0.617,summer,peak,0.15656,4.538000000000003,0.617,0.0,0.0,0.0,0.0,0.0
2011-07-19 12:00:00,0.665,summer,peak,0.15656,3.921000000000003,0.665,0.0,0.0,0.0,0.0,0.0
2011-07-19 13:00:00,0.6970000000000001,summer,peak,0.15656,3.256000000000003,0.6970000000000001,0.0,0.0,0.0,0.0,0.0
2011-07-19 14:00:00,0.765,summer,peak,0.15656,2.559000000000003,0.759000000000003,0.0,0.005999999999997119,0.0,0.005999999999997119,0.0
2011-07-19 15:00:00,0.807,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.807,0.0,0.807,0.0
2011-07-19 16:00:00,0.89,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.89,0.0,0.89,0.0
2011-07-19 17:00:00,1.0,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.0,0.0,1.0,0.0
2011-07-19 18:00:00,1.1440000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.1440000000000001,0.0,1.1440000000000001,0.0
2011-07-19 19:00:00,1.264,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.264,0.0,1.264,0.0
2011-07-19 20:00:00,1.371,summer,offpeak,0.05556,1.7999999999999998,0.0,0.24,0.0,1.611,0.0,1.371
2011-07-19 21:00:00,1.453,summer,offpeak,0.05556,2.04,0.0,0.24,0.0,1.693,0.0,1.453
2011-07-19 22:00:00,1.518,summer,offpeak,0.05556,2.2800000000000002,0.0,0.24,0.0,1.758,0.0,1.518
2011-07-19 23:00:00,1.526,summer,offpeak,0.05556,2.5200000000000005,0.0,0.24,0.0,1.766,0.0,1.526
2011-07-20 00:00:00,1.554,summer,offpeak,0.05556,2.7600000000000007,0.0,0.24,0.0,1.794,0.0,1.554
2011-07-20 01:00:00,1.561,summer,offpeak,0.05556,3.000000000000001,0.0,0.24,0.0,1.801,0.0,1.561
2011-07-20 02:00:00,1.496,summer,offpeak,0.05556,3.240000000000001,0.0,0.24,0.0,1.736,0.0,1.496
2011-07-20 03:00:00,1.5190000000000001,summer,offpeak,0.05556,3.4800000000000013,0.0,0.24,0.0,1.7590000000000001,0.0,1.5190000000000001
2011-07-20 04:00:00,1.3820000000000001,summer,offpeak,0.05556,3.7200000000000015,0.0,0.24,0.0,1.622,0.0,1.3820000000000001
2011-07-20 05:00:00,1.147,summer,offpeak,0.05556,3.9600000000000017,0.0,0.24,0.0,1.387,0.0,1.147
2011-07-20 06:00:00,0.9510000000000001,summer,offpeak,0.05556,4.200000000000002,0.0,0.24,0.0,1.191,0.0,0.9510000000000001
2011-07-20 07:00:00,0.763,summer,offpeak,0.05556,4.440000000000002,0.0,0.24,0.0,1.0030000000000001,0.0,0.763
2011-07-20 08:00:00,0.68,summer,offpeak,0.05556,4.680000000000002,0.0,0.24,0.0,0.92,0.0,0.68
2011-07-20 09:00:00,0.64,summer,offpeak,0.05556,4.920000000000003,0.0,0.24,0.0,0.88,0.0,0.64
2011-07-20 10:00:00,0.613,summer,peak,0.15656,5.160000000000003,0.613,0.0,0.0,0.0,0.0,0.0
2011-07-20 11:00:00,0.609,summer,peak,0.15656,4.547000000000002,0.609,0.0,0.0,0.0,0.0,0.0
2011-07-20 12:00:00,0.672,summer,peak,0.15656,3.9380000000000024,0.672,0.0,0.0,0.0,0.0,0.0
2011-07-20 13:00:00,0.7030000000000001,summer,peak,0.15656,3.2660000000000022,0.7030000000000001,0.0,0.0,0.0,0.0,0.0
2011-07-20 14:00:00,0.779,summer,peak,0.15656,2.5630000000000024,0.7630000000000026,0.0,0.01599999999999735,0.0,0.01599999999999735,0.0
2011-07-20 15:00:00,0.8150000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.8150000000000001,0.0,0.8150000000000001,0.0
2011-07-20 16:00:00,0.876,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.876,0.0,0.876,0.0
2011-07-20 17:00:00,0.98,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.98,0.0,0.98,0.0
2011-07-20 18:00:00,1.089,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.089,0.0,1.089,0.0
2011-07-20 19:00:00,1.2510000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.2510000000000001,0.0,1.2510000000000001,0.0
2011-07-20 20:00:00,1.354,summer,offpeak,0.05556,1.7999999999999998,0.0,0.24,0.0,1.594,0.0,1.354
2011-07-20 21:00:00,1.476,summer,offpeak,0.05556,2.04,0.0,0.24,0.0,1.716,0.0,1.476
2011-07-20 22:00:00,1.547,summer,offpeak,0.05556,2.2800000000000002,0.0,0.24,0.0,1.787,0.0,1.547
2011-07-20 23:00:00,1.581,summer,offpeak,0.05556,2.5200000000000005,0.0,0.24,0.0,1.821,0.0,1.581
2011-07-21 00:00:00,1.561,summer,offpeak,0.05556,2.7600000000000007,0.0,0.24,0.0,1.801,0.0,1.561
2011-07-21 01:00:00,1.495,summer,offpeak,0.05556,3.000000000000001,0.0,0.24,0.0,1.735,0.0,1.495
2011-07-21 02:00:00,1.413,summer,offpeak,0.05556,3.240000000000001,0.0,0.24,0.0,1.653,0.0,1.413
2011-07-21 03:00:00,1.479,summer,offpeak,0.05556,3.4800000000000013,0.0,0.24,0.0,1.719,0.0,1.479
2011-07-21 04:00:00,1.432,summer,offpeak,0.05556,3.7200000000000015,0.0,0.24,0.0,1.672,0.0,1.432
2011-07-21 05:00:00,1.174,summer,offpeak,0.05556,3.9600000000000017,0.0,0.24,0.0,1.414,0.0,1.174
2011-07-21 06:00:00,0.933,summer,offpeak,0.05556,4.200000000000002,0.0,0.24,0.0,1.173,0.0,0.933
2011-07-21 07:00:00,0.763,summer,offpeak,0.05556,4.440000000000002,0.0,0.24,0.0,1.0030000000000001,0.0,0.763
2011-07-21 08:00:00,0.665,summer,offpeak,0.05556,4.680000000000002,0.0,0.24,0.0,0.905,0.0,0.665
2011-07-21 09:00:00,0.614,summer,offpeak,0.05556,4.920000000000003,0.0,0.24,0.0,0.854,0.0,0.614
2011-07-21 10:00:00,0.593,summer,peak,0.15656,5.160000000000003,0.593,0.0,0.0,0.0,0.0,0.0
2011-07-21 11:00:00,0.597,summer,peak,0.15656,4.567000000000003,0.597,0.0,0.0,0.0,0.0,0.0
2011-07-21 12:00:00,0.647,summer,peak,0.15656,3.970000000000003,0.647,0.0,0.0,0.0,0.0,0.0
2011-07-21 13:00:00,0.725,summer,peak,0.15656,3.323000000000003,0.725,0.0,0.0,0.0,0.0,0.0
2011-07-21 14:00:00,0.78,summer,peak,0.15656,2.598000000000003,0.78,0.0,0.0,0.0,0.0,0.0
2011-07-21 15:00:00,0.836,summer,peak,0.15656,1.818000000000003,0.018000000000003125,0.0,0.8179999999999968,0.0,0.8179999999999968,0.0
2011-07-21 16:00:00,0.856,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.856,0.0,0.856,0.0
2011-07-21 17:00:00,0.9560000000000001,summer,peak,0.15656,1.7999999999999998,0.0,0.0,0.9560000000000001,0.0,0.9560000000000001,0.0
2011-07-21 18:00:00,1.07,summer,peak,0.15656,1.7999999999999998,0.0,0.0,1.07,0.0,1.07,0.0
